abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,58ed253f7c459f24986d9a8d,1525,By JULIE CRESWELL and SAPNA MAHESHWARI,article,Dragging of Passenger Sets Off a Crisis at United,"['United Airlines', 'Dao, David A (1948- )', 'Airlines and Airplanes', 'Airport Security', 'Munoz, Oscar (1959- )', 'United Continental Holdings Inc', 'Video Recordings, Downloads and Streaming', 'Customer Relations']",3,Business,1,2017-04-11 18:49:24,Unknown,"The videos cast an unwelcome light not just on United, but on the airline industry’s efforts to maximize profits.",The New York Times,News,https://www.nytimes.com/2017/04/11/business/united-airline-passenger-overbooked-flights.html
,58ed286e7c459f24986d9a9c,947,By RONI CARYN RABIN,article,New Recommendation Urges Older Men  to Discuss Prostate Screens With Doctor,"['Tests (Medical)', 'Prostate Gland', 'Prostate Specific Antigen', 'Prostate Cancer', 'Men and Boys']",3,Well,15,2017-04-11 19:03:05,Live,"Men 55 to 69 should discuss the pros and cons of prostate cancer screening with their doctors, an expert panel recommends.",The New York Times,News,https://www.nytimes.com/2017/04/11/well/live/discuss-prostate-screening-with-your-doctor-experts-now-say.html
,58ed29d27c459f24986d9aa1,331,By KATE McLEAN and MARIO FURLONI,article,Gut Hack,"['Microbiology', 'Digestive Tract', 'Irritable Bowel Syndrome', 'Bacteria', 'Feces', 'Zayner, Josiah', 'Antibiotics', 'Transplants']",3,OpEd,0,2017-04-11 19:08:59,Unknown,"After a lifetime of stomach problems, Josiah Zayner declared war on his own body’s microbes.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/11/opinion/gut-hack.html
,58ed2c017c459f24986d9aa9,712,By NICHOLAS FANDOS and MARK LANDLER,article,Inaccurate Hitler Comment Leads Spicer to Apologize,"['Spicer, Sean M (1971- )', 'Hitler, Adolf', 'Holocaust and the Nazi Era', 'Assad, Bashar al-', 'Syria', 'Biological and Chemical Warfare', 'Trump, Donald J', 'United States Politics and Government']",3,Foreign,13,2017-04-11 19:18:16,Politics,"Mr. Spicer, the White House spokesman, apologized after incorrectly stating, in a criticism of the Syrian president, that Hitler had not used chemical weapons.",The New York Times,News,https://www.nytimes.com/2017/04/11/us/politics/sean-spicer-hitler-gas-holocaust-center.html
,58ed2dc27c459f24986d9aac,1369,By KIM SEVERSON,article,"Lamb, Gaining on Ham","['Lamb', 'Ham', 'Easter and Holy Week', 'Cooking and Cookbooks']",3,Dining,1,2017-04-11 19:25:38,Unknown,"Unlike the rest of the world, Americans turn to pork for the holiday. But this could be the year to start looking at another meat.",The New York Times,News,https://www.nytimes.com/2017/04/11/dining/easter-ham-lamb.html
,58ed6b747c459f24986d9b4e,611,By THE EDITORIAL BOARD,article,"Fear of Flying, for Good Reason","['Airlines and Airplanes', 'Airport Security', 'United Airlines', 'Luggage and Packing', 'Travel and Vacations', 'Mergers, Acquisitions and Divestitures', 'Transportation Department (US)', 'Chao, Elaine L']",3,Editorial,22,2017-04-11 23:49:01,Unknown,"A passenger is yanked from his seat, and that’s only one of the indignities of air travel.",The New York Times,Editorial,https://www.nytimes.com/2017/04/11/opinion/fear-of-flying-for-good-reason.html
,58ed6e067c459f24986d9b53,142,By BILL QUISTORF,article,"Hey, He Tried","['Greenwich Village (Manhattan, NY)', '60 Minutes (TV Program)']",0,Metro,14,2017-04-12 00:00:02,Unknown,A man has trouble getting his wife’s attention when he sees someone famous on a Greenwich Village street.,The New York Times,News,https://www.nytimes.com/2017/04/11/nyregion/metropolitan-diary-he-tried-to-tell-her.html
,58ed7d747c459f24986d9b6f,1325,By PETER BAKER,article,Trump’s Shift on Russia Brings Geopolitical Whiplash,"['Trump, Donald J', 'United States International Relations', 'United States Politics and Government', 'Russia', 'Putin, Vladimir V', 'Syria', 'Biological and Chemical Warfare', 'Assad, Bashar al-']",3,Foreign,1,2017-04-12 01:05:49,Europe,Accusations that President Trump is too close to Russia have given way to a new toughness demonstrated by the administration.,The New York Times,News Analysis,https://www.nytimes.com/2017/04/11/world/europe/russia-putin-trump.html
,58ed8a367c459f24986d9b7d,339,By DEB AMLEN,article,Go Dutch,['Crossword Puzzles'],3,Games,0,2017-04-12 02:00:16,Unknown,Emily Carroll returns with an offer to pay her way.,The New York Times,News,https://www.nytimes.com/2017/04/11/crosswords/go-dutch-trans-correo-cayman.html
,58ed983d7c459f24986d9b90,1444,By MIKE HALE,article,"‘The Americans’ Season 5, Episode 6 Recap: ‘I’m Going Home’","['Television', 'The Americans (TV Program)']",3,Culture,0,2017-04-12 03:00:04,Television,Elizabeth and Philip bid someone a sad farewell and learn some troubling news about the past.,The New York Times,News,https://www.nytimes.com/2017/04/11/arts/television/the-americans-crossbreed-recap.html
,58edb5367c459f24986d9bb3,554,By NATE COHN,article,Narrow Victory in Kansas Is a Bad Sign for Republicans Nationally,"['Estes, Ron (1956- )', 'Elections, House of Representatives', 'Kansas', 'United States Politics and Government', 'Democratic Party']",3,Upshot,10,2017-04-12 05:03:44,Unknown,A surprisingly close seven-point victory in a deep-red district suggests that the G.O.P. is heading for trouble in 2018.,The New York Times,News,https://www.nytimes.com/2017/04/12/upshot/a-republican-wins-in-kansas-its-still-a-loss-of-sorts-for-the-gop.html
,58edd5417c459f24986d9bf2,1062,By HOWARD AXELROD,article,Seeing Outside the Disability Box,"['Eyes and Eyesight', 'Disabilities', 'Blindness']",3,OpEd,0,2017-04-12 07:20:25,Unknown,Identifying myself as disabled never felt right. A friendship with Oliver Sacks helped me understand why.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/12/opinion/seeing-outside-the-disability-box.html
,58edd56f7c459f24986d9bf7,867,By ROBERT E. RUBIN,article,Don’t Politicize the Federal Reserve,"['Federal Reserve System', 'Treasury Department', 'United States Economy', 'Tarullo, Daniel K', 'Yellen, Janet L', 'Trump, Donald J', 'United States Politics and Government']",3,OpEd,23,2017-04-12 07:21:14,Unknown,President Trump could fill as many as five of the Federal Reserve’s seven seats. Politics must be kept out of the nomination process.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/12/opinion/dont-politicize-the-federal-reserve.html
,58edd56e7c459f24986d9bf3,1174,By ROSS DOUTHAT,article,David Souter Killed the Filibuster,"['United States Politics and Government', 'Filibusters and Debate Curbs', 'Appointments and Executive Changes', 'Souter, David H', 'Bork, Robert H', 'Garland, Merrick B', 'Gorsuch, Neil M', 'Supreme Court (US)', 'Trump, Donald J']",3,OpEd,0,2017-04-12 07:21:14,Unknown,The real turning point in the judicial wars happened in 1990.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/12/opinion/david-souter-killed-the-filibuster.html
,58edd5747c459f24986d9bf8,922,By THOMAS L. FRIEDMAN,article,Why Is Trump Fighting ISIS in Syria?,"['United States International Relations', 'Terrorism', 'Trump, Donald J', 'Assad, Bashar al-', 'Syria', 'Islamic State in Iraq and Syria (ISIS)']",3,OpEd,23,2017-04-12 07:21:15,Unknown,A strategy built on territory won’t ultimately eliminate the terrorist group.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/12/opinion/why-is-trump-fighting-isis-in-syria.html
,58edd56f7c459f24986d9bf6,874,By ELLEN B. MEACHAM,article,Robert Kennedy Down in the Delta,"['Poverty', 'Kennedy, Robert Francis', 'Mississippi', 'Welfare (US)', ""Children's Defense Fund"", 'Edelman, Marian Wright', 'United States']",3,OpEd,23,2017-04-12 07:21:17,Unknown,His 1967 visit helped change how America saw deprivation. But not enough.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/12/opinion/what-mississippi-taught-bobby-kennedy-about-poverty.html
"Two exhibits opening this month showcase the work of Todd Webb, who arrived in New York in 1945 with a view camera and an insatiable curiosity.",58eddf657c459f24986d9c19,854,By JUSTIN PORTER,blogpost,Unknown,"['Photography', 'New York City', 'Webb, Todd']",3,Unknown,0,2017-04-12 08:00:25,Unknown,"Two exhibits opening this month showcase the work of Todd Webb, who arrived in New York in 1945 with a view camera and an insatiable curiosity.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/04/12/vintage-photos-what-made-new-york-city-tick-todd-webb/
,58edec987c459f24986d9c38,892,By AVI STEINBERG,article,Fake Flowers,"['Flowers and Plants', 'Etsy Inc']",3,Magazine,16,2017-04-12 09:00:03,Unknown,"Most complaints against imitations depend on a hard nature-versus-art distinction, one that never really holds up.",The New York Times,News,https://www.nytimes.com/2017/04/12/magazine/letter-of-recommendation-fake-flowers.html
,58edec997c459f24986d9c39,5478,By JONAH WEINER,article,The Pop Prodigy Returns,"['Lorde', 'New York City', 'Pop and Rock Music']",3,Magazine,30,2017-04-12 09:00:04,Unknown,"Four years after her debut album, the pop prodigy is back with a testimonial to heartbreak and solitude.",The New York Times,News,https://www.nytimes.com/2017/04/12/magazine/the-return-of-lorde.html
,58edeca57c459f24986d9c3b,1432,By KWAME ANTHONY APPIAH,article,Is It O.K. for a Man to Marry My Amnesiac Sister?,"['Dating and Relationships', 'Ethics (Personal)', 'Workplace Environment', 'Amnesia']",3,Magazine,22,2017-04-12 09:00:16,Unknown,"The magazine’s Ethicist columnist on cognitive disability and the nature of consent, and what an employee owes to an employer.",The New York Times,News,https://www.nytimes.com/2017/04/12/magazine/is-it-ok-to-marry-an-amnesiac.html
,58edf3a07c459f24986d9c5c,1440,By AMANDA TAUB,article,Partisanship as a Tribal Identity: Voting Against One’s Economic Interests,"['United States Politics and Government', 'Psychology and Psychologists', 'Republican Party', 'Democratic Party', 'Trump, Donald J']",3,Upshot,10,2017-04-12 09:30:04,Unknown,"For voters in the United States, party affiliation is a way to express a bundle of identities.",The New York Times,News,https://www.nytimes.com/2017/04/12/upshot/why-americans-vote-against-their-interest-partisanship.html
,58edfaa87c459f24986d9c6c,829,By GRETCHEN REYNOLDS,article,Runners Live Three Years Longer,"['Exercise', 'Longevity', 'Running', 'Obesity', 'Weight', 'Blood Pressure', 'Heart']",3,Well,6,2017-04-12 10:00:03,Move,"Runners tended to live about three more years than nonrunners, even if they run slowly or sporadically and smoke, drink or are overweight.",The New York Times,News,https://www.nytimes.com/2017/04/12/well/move/an-hour-of-running-may-add-seven-hours-to-your-life.html
,58edfab07c459f24986d9c6d,242,By DAVID GELLES,article,How to Be Mindful When Filing Your Taxes,"['Income Tax', 'Personal Finances', 'Meditation']",3,Well,0,2017-04-12 10:00:03,Mind,Even the act of paying your taxes can be a mindful one.,The New York Times,News,https://www.nytimes.com/2017/04/12/well/mind/how-to-be-mindful-when-filing-your-taxes.html
,58edfb187c459f24986d9c6f,1086,By ALEXANDRA S. LEVINE,article,New York Today: Sharing a Block on Broadway,['New York City'],3,Metro,0,2017-04-12 10:01:55,Unknown,"Wednesday: A “shared street” in Manhattan, a sleepover for grown-ups and a sticker design contest.",The New York Times,briefing,https://www.nytimes.com/2017/04/12/nyregion/new-york-today-shared-street-broadway-flatiron.html
,58ee121b7c459f24986d9cb3,1496,By DAVID E. SANGER,article,Unknown,"['United States Politics and Government', 'Embargoes and Sanctions', 'International Relations', 'Biological and Chemical Warfare', 'United States International Relations', 'Islamic State in Iraq and Syria (ISIS)', 'Assad, Bashar al-', 'Lavrov, Sergey V', 'Peskov, Dmitri S', 'Putin, Vladimir V', 'Tillerson, Rex W', 'Trump, Donald J', 'Middle East', 'Moscow (Russia)', 'Russia', 'Syria', 'United States']",3,Foreign,0,2017-04-12 11:40:01,Europe,"Secretary of State Rex W. Tillerson and President Vladimir V. Putin of Russia appeared unable to agree on the facts on contentious issues, much less improve relations.",The New York Times,News,https://www.nytimes.com/2017/04/12/world/europe/tillerson-putin-lavrov-russia-syria.html
,58ee16a07c459f24986d9cbe,680,Interview by ANA MARIE COX,article,"Dan Rather Thinks We Need Patriotism, Not Nationalism","['News and News Media', 'CBS Corporation', 'Rather, Dan', 'Twitter']",3,Magazine,54,2017-04-12 11:59:23,Unknown,"The former news anchor on new media, quality journalism and “Friday Night Lights.”",The New York Times,News,https://www.nytimes.com/2017/04/12/magazine/dan-rather-thinks-we-need-patriotism-not-nationalism.html
,58ee38837c459f24986d9d2d,212,By NICHOLAS BAKALAR,article,Mind: Heart Risks and Brain Plaques,"[""Alzheimer's Disease"", 'Cholesterol', 'Diabetes']",3,Science,6,2017-04-12 14:23:57,Mind,"Being obese, smoking or having high cholesterol, hypertension or diabetes in midlife is associated with brain changes of Alzheimer’s years later.",The New York Times,News,https://www.nytimes.com/2017/04/12/well/mind/heart-risks-in-midlife-tied-to-brain-plaques-of-alzheimers.html
,58ee435c7c459f24986d9d4e,209,By NICHOLAS BAKALAR,article,Eat: Trans Fat Bans Help Hearts,"['Trans Fatty Acids', 'Recalls and Bans of Products', 'Heart', 'Stroke']",3,Science,6,2017-04-12 15:10:17,Eat,New York counties that banned trans fats in foods showed steeper declines in heart disease than those that didn’t have trans fat restrictions.,The New York Times,News,https://www.nytimes.com/2017/04/12/well/eat/trans-fat-bans-tied-to-fewer-heart-attacks-and-strokes.html
,58ee44627c459f24986d9d55,1295,By JULIE HIRSCHFELD DAVIS and DAVID E. SANGER,article,U.S. Takes Sharper Tone  on Russia’s Role in Syria,"['Trump, Donald J', 'United States International Relations', 'United States Politics and Government', 'Tillerson, Rex W', 'Russia', 'Putin, Vladimir V', 'Syria', 'Stoltenberg, Jens', 'North Atlantic Treaty Organization', 'Montenegro']",3,Foreign,1,2017-04-12 15:14:32,Europe,President Trump’s hopes for an alliance faded as he and his administration publicly chastised President Vladimir V. Putin.,The New York Times,News,https://www.nytimes.com/2017/04/12/world/europe/trump-nato-russia.html
,58ee52087c459f24986d9d90,3702,By THE NEW YORK TIMES,article,Is Russell Westbrook’s Season the Best Ever? Some Apples and Oranges to Pick From,"['Basketball', 'Westbrook, Russell', 'Oklahoma City Thunder', 'Athletics and Sports', 'Aaron, Hank', 'Chamberlain, Wilt', 'Navratilova, Martina', 'American Pharoah (Race Horse)', 'Orr, Bobby', 'Woods, Tiger', 'Stewart, Breanna (1994- )', 'Ronaldo', 'Ruth, Babe', 'Petty, Richard', 'Phelps, Michael']",3,Sports,0,2017-04-12 16:12:48,Unknown,"Westbrook's rather outrageous regular season must be considered the single greatest season by any athlete ever, right? No? Here are some other contenders.",The New York Times,News,https://www.nytimes.com/2017/04/12/sports/russell-westbrook-greatest-season-sports.html
,58ee6d587c459f24986d9de6,919,By ELAINE GLUSAC,article,"In the Air, an Increasing Sense of Us vs. Them","['Travel and Vacations', 'Airlines and Airplanes']",3,Travel,3,2017-04-12 18:09:23,Unknown,How the airline industry and passengers came to find themselves navigating unfriendly skies.,The New York Times,News,https://www.nytimes.com/2017/04/12/travel/in-the-air-that-uneasy-feeling-of-us-vs-them.html
"Actually, their performance looks pretty good by comparison.",58ee6f477c459f24986d9df0,393,By UNKNOWN,blogpost,Unknown,[],2,OpEd,0,2017-04-12 18:13:56,Unknown,"Actually, their performance looks pretty good by comparison.",The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/04/12/the-french-ourselves/
,58ee81967c459f24986d9e30,820,By ANDREW ROSENTHAL,article,Sean Spicer’s Teeny Little Slip-Up,"['United States Politics and Government', 'Holocaust and the Nazi Era', 'Spicer, Sean M (1971- )']",3,OpEd,0,2017-04-12 19:35:40,Unknown,All he did was make a bizarre and disgusting comparison between Assad and Hitler. Why is everyone so upset?,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/12/opinion/sean-spicers-teeny-little-slip-up.html
